title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
Holiday Secrets,SHOW,2019,Not Available,38,drama,['DE'],1.0,tt11243536,6.5,1134.0
Almost Happy,SHOW,2020,TV-MA,27,comedy,['AR'],2.0,tt12146940,6.8,870.0
Interior Design Masters,SHOW,2019,Not Available,57,reality,['GB'],3.0,tt8367694,6.4,1356.0
A Shaun the Sheep Movie: Farmageddon,MOVIE,2019,G,87,comedy,"['GB', 'FR']",0.0,tt6193408,6.8,13267.0
A Shaun the Sheep Movie: Farmageddon,MOVIE,2019,G,87,animation,"['GB', 'FR']",0.0,tt6193408,6.8,13267.0
A Shaun the Sheep Movie: Farmageddon,MOVIE,2019,G,87,family,"['GB', 'FR']",0.0,tt6193408,6.8,13267.0
A Shaun the Sheep Movie: Farmageddon,MOVIE,2019,G,87,fantasy,"['GB', 'FR']",0.0,tt6193408,6.8,13267.0
A Shaun the Sheep Movie: Farmageddon,MOVIE,2019,G,87,scifi,"['GB', 'FR']",0.0,tt6193408,6.8,13267.0
Blood of Zeus,SHOW,2020,TV-MA,32,action,['US'],1.0,Not Available,6.6,2279.0
Blood of Zeus,SHOW,2020,TV-MA,32,scifi,['US'],1.0,Not Available,6.6,2279.0
Dash & Lily,SHOW,2020,TV-14,25,comedy,['US'],1.0,tt11127506,7.5,16978.0
Dash & Lily,SHOW,2020,TV-14,25,drama,['US'],1.0,tt11127506,7.5,16978.0
Dash & Lily,SHOW,2020,TV-14,25,romance,['US'],1.0,tt11127506,7.5,16978.0
Dare Me,SHOW,2019,TV-MA,43,thriller,['US'],1.0,tt2983222,6.6,5098.0
Dare Me,SHOW,2019,TV-MA,43,crime,['US'],1.0,tt2983222,6.6,5098.0
Dare Me,SHOW,2019,TV-MA,43,reality,['US'],1.0,tt2983222,6.6,5098.0
Atlantics,MOVIE,2019,PG-13,106,fantasy,"['SN', 'BE', 'FR']",0.0,tt10199586,6.7,9306.0
Atlantics,MOVIE,2019,PG-13,106,drama,"['SN', 'BE', 'FR']",0.0,tt10199586,6.7,9306.0
Atlantics,MOVIE,2019,PG-13,106,romance,"['SN', 'BE', 'FR']",0.0,tt10199586,6.7,9306.0
Last Breath,MOVIE,2019,Not Available,85,documentation,"['BE', 'SE', 'GB']",0.0,tt9056818,7.7,5447.0
Last Breath,MOVIE,2019,Not Available,85,european,"['BE', 'SE', 'GB']",0.0,tt9056818,7.7,5447.0
The Gift,SHOW,2019,TV-MA,45,scifi,['TR'],3.0,tt10075318,7.0,21582.0
The Gift,SHOW,2019,TV-MA,45,drama,['TR'],3.0,tt10075318,7.0,21582.0
The Gift,SHOW,2019,TV-MA,45,fantasy,['TR'],3.0,tt10075318,7.0,21582.0
The Boy Who Harnessed the Wind,MOVIE,2019,Not Available,113,drama,"['MW', 'GB', 'US']",0.0,tt7533152,7.6,36805.0
The Boy Who Harnessed the Wind,MOVIE,2019,Not Available,113,history,"['MW', 'GB', 'US']",0.0,tt7533152,7.6,36805.0
We Have Always Lived in the Castle,MOVIE,2019,Not Available,90,thriller,['US'],0.0,tt5952138,5.6,7063.0
We Have Always Lived in the Castle,MOVIE,2019,Not Available,90,drama,['US'],0.0,tt5952138,5.6,7063.0
Spenser Confidential,MOVIE,2020,R,111,thriller,['US'],0.0,tt8629748,6.2,85270.0
Spenser Confidential,MOVIE,2020,R,111,comedy,['US'],0.0,tt8629748,6.2,85270.0
Spenser Confidential,MOVIE,2020,R,111,crime,['US'],0.0,tt8629748,6.2,85270.0
Spenser Confidential,MOVIE,2020,R,111,action,['US'],0.0,tt8629748,6.2,85270.0
Spenser Confidential,MOVIE,2020,R,111,drama,['US'],0.0,tt8629748,6.2,85270.0
Doom: Annihilation,MOVIE,2019,R,97,scifi,['US'],0.0,tt8328716,3.7,9200.0
Doom: Annihilation,MOVIE,2019,R,97,horror,['US'],0.0,tt8328716,3.7,9200.0
Doom: Annihilation,MOVIE,2019,R,97,thriller,['US'],0.0,tt8328716,3.7,9200.0
Doom: Annihilation,MOVIE,2019,R,97,action,['US'],0.0,tt8328716,3.7,9200.0
October Faction,SHOW,2020,TV-MA,41,drama,['US'],1.0,tt8826128,6.1,10854.0
October Faction,SHOW,2020,TV-MA,41,fantasy,['US'],1.0,tt8826128,6.1,10854.0
October Faction,SHOW,2020,TV-MA,41,horror,['US'],1.0,tt8826128,6.1,10854.0
October Faction,SHOW,2020,TV-MA,41,scifi,['US'],1.0,tt8826128,6.1,10854.0
Deaf U,SHOW,2020,TV-MA,20,reality,['US'],1.0,tt13070478,6.4,462.0
Deaf U,SHOW,2020,TV-MA,20,drama,['US'],1.0,tt13070478,6.4,462.0
Blown Away,SHOW,2019,TV-PG,25,reality,['CA'],2.0,tt9908860,7.1,2876.0
Blown Away,SHOW,2019,TV-PG,25,documentation,['CA'],2.0,tt9908860,7.1,2876.0
Blown Away,SHOW,2019,TV-PG,25,comedy,['CA'],2.0,tt9908860,7.1,2876.0
Blown Away,SHOW,2019,TV-PG,25,history,['CA'],2.0,tt9908860,7.1,2876.0
Girl on the Third Floor,MOVIE,2019,Not Available,93,thriller,['US'],0.0,tt9026184,4.7,9823.0
Girl on the Third Floor,MOVIE,2019,Not Available,93,drama,['US'],0.0,tt9026184,4.7,9823.0
Girl on the Third Floor,MOVIE,2019,Not Available,93,horror,['US'],0.0,tt9026184,4.7,9823.0
Medical Police,SHOW,2020,TV-MA,24,comedy,['US'],1.0,tt9850952,5.9,4136.0
The Great Hack,MOVIE,2019,Not Available,114,documentation,['US'],0.0,tt9358204,7.1,22838.0
The Great Hack,MOVIE,2019,Not Available,114,history,['US'],0.0,tt9358204,7.1,22838.0
Rocks,MOVIE,2019,Not Available,93,drama,['GB'],0.0,tt9067182,7.4,4552.0
Selena: The Series,SHOW,2020,TV-PG,38,drama,['US'],2.0,tt9421868,6.9,4435.0
Selena: The Series,SHOW,2020,TV-PG,38,music,['US'],2.0,tt9421868,6.9,4435.0
White Lines,SHOW,2020,TV-MA,55,thriller,['GB'],1.0,tt9073958,6.6,16506.0
White Lines,SHOW,2020,TV-MA,55,crime,['GB'],1.0,tt9073958,6.6,16506.0
White Lines,SHOW,2020,TV-MA,55,drama,['GB'],1.0,tt9073958,6.6,16506.0
Tremors: Shrieker Island,MOVIE,2020,PG-13,103,horror,['US'],0.0,Not Available,6.6,2279.0
Ip Man 4: The Finale,MOVIE,2019,PG,107,drama,"['CN', 'HK']",0.0,tt2076298,7.0,30694.0
Ip Man 4: The Finale,MOVIE,2019,PG,107,history,"['CN', 'HK']",0.0,tt2076298,7.0,30694.0
Ip Man 4: The Finale,MOVIE,2019,PG,107,action,"['CN', 'HK']",0.0,tt2076298,7.0,30694.0
Ophelia,MOVIE,2019,PG-13,106,drama,"['GB', 'US']",0.0,tt5690870,6.6,10357.0
Ophelia,MOVIE,2019,PG-13,106,history,"['GB', 'US']",0.0,tt5690870,6.6,10357.0
Ophelia,MOVIE,2019,PG-13,106,romance,"['GB', 'US']",0.0,tt5690870,6.6,10357.0
Ophelia,MOVIE,2019,PG-13,106,thriller,"['GB', 'US']",0.0,tt5690870,6.6,10357.0
Ophelia,MOVIE,2019,PG-13,106,war,"['GB', 'US']",0.0,tt5690870,6.6,10357.0
After We Collided,MOVIE,2020,R,105,romance,['US'],0.0,tt10362466,5.0,29571.0
After We Collided,MOVIE,2020,R,105,drama,['US'],0.0,tt10362466,5.0,29571.0
The Devil Next Door,SHOW,2019,TV-MA,46,documentation,"['US', 'IL']",1.0,tt11165002,7.6,13084.0
The Devil Next Door,SHOW,2019,TV-MA,46,crime,"['US', 'IL']",1.0,tt11165002,7.6,13084.0
The Devil Next Door,SHOW,2019,TV-MA,46,history,"['US', 'IL']",1.0,tt11165002,7.6,13084.0
Start-Up,SHOW,2020,TV-14,80,drama,['KR'],1.0,tt12867810,8.1,9021.0
Start-Up,SHOW,2020,TV-14,80,comedy,['KR'],1.0,tt12867810,8.1,9021.0
Start-Up,SHOW,2020,TV-14,80,romance,['KR'],1.0,tt12867810,8.1,9021.0
The Last Blockbuster,MOVIE,2020,Not Available,86,documentation,['US'],0.0,tt8704802,6.7,5350.0
In the Tall Grass,MOVIE,2019,Not Available,102,drama,"['US', 'CA']",0.0,tt4687108,5.4,54391.0
In the Tall Grass,MOVIE,2019,Not Available,102,thriller,"['US', 'CA']",0.0,tt4687108,5.4,54391.0
In the Tall Grass,MOVIE,2019,Not Available,102,horror,"['US', 'CA']",0.0,tt4687108,5.4,54391.0
In the Tall Grass,MOVIE,2019,Not Available,102,scifi,"['US', 'CA']",0.0,tt4687108,5.4,54391.0
Toy Boy,SHOW,2019,TV-MA,61,crime,['ES'],2.0,tt8693266,6.5,7371.0
Toy Boy,SHOW,2019,TV-MA,61,action,['ES'],2.0,tt8693266,6.5,7371.0
Toy Boy,SHOW,2019,TV-MA,61,drama,['ES'],2.0,tt8693266,6.5,7371.0
Toy Boy,SHOW,2019,TV-MA,61,thriller,['ES'],2.0,tt8693266,6.5,7371.0
Paradise Hills,MOVIE,2019,Not Available,95,fantasy,"['ES', 'US']",0.0,tt6127004,5.3,22298.0
Paradise Hills,MOVIE,2019,Not Available,95,thriller,"['ES', 'US']",0.0,tt6127004,5.3,22298.0
Paradise Hills,MOVIE,2019,Not Available,95,scifi,"['ES', 'US']",0.0,tt6127004,5.3,22298.0
Paradise Hills,MOVIE,2019,Not Available,95,european,"['ES', 'US']",0.0,tt6127004,5.3,22298.0
Dick Johnson Is Dead,MOVIE,2020,PG-13,89,documentation,['US'],0.0,tt11394180,7.4,6390.0
Dick Johnson Is Dead,MOVIE,2020,PG-13,89,drama,['US'],0.0,tt11394180,7.4,6390.0
American Murder: The Family Next Door,MOVIE,2020,R,83,crime,['US'],0.0,tt12987894,7.2,26355.0
American Murder: The Family Next Door,MOVIE,2020,R,83,documentation,['US'],0.0,tt12987894,7.2,26355.0
Rust Creek,MOVIE,2019,R,108,thriller,['US'],0.0,tt6610158,5.9,11136.0
Rust Creek,MOVIE,2019,R,108,crime,['US'],0.0,tt6610158,5.9,11136.0
Rust Creek,MOVIE,2019,R,108,drama,['US'],0.0,tt6610158,5.9,11136.0
Rust Creek,MOVIE,2019,R,108,horror,['US'],0.0,tt6610158,5.9,11136.0
Middleditch & Schwartz,SHOW,2020,TV-MA,51,comedy,['US'],1.0,tt12027034,8.6,5147.0
Showtime 1958,MOVIE,2020,Not Available,109,drama,['MY'],0.0,tt11900444,6.6,2279.0
The Twelve,SHOW,2019,TV-MA,47,thriller,['BE'],1.0,tt7605396,7.5,5005.0
The Twelve,SHOW,2019,TV-MA,47,drama,['BE'],1.0,tt7605396,7.5,5005.0
Paranormal,SHOW,2020,TV-14,56,scifi,['EG'],1.0,Not Available,6.6,2279.0
Eli,MOVIE,2019,R,98,horror,['US'],0.0,tt5294518,5.8,34477.0
Eli,MOVIE,2019,R,98,thriller,['US'],0.0,tt5294518,5.8,34477.0
Eli,MOVIE,2019,R,98,drama,['US'],0.0,tt5294518,5.8,34477.0
I Lost My Body,MOVIE,2019,Not Available,81,fantasy,['FR'],0.0,tt9806192,7.5,31531.0
I Lost My Body,MOVIE,2019,Not Available,81,drama,['FR'],0.0,tt9806192,7.5,31531.0
I Lost My Body,MOVIE,2019,Not Available,81,animation,['FR'],0.0,tt9806192,7.5,31531.0
I Lost My Body,MOVIE,2019,Not Available,81,romance,['FR'],0.0,tt9806192,7.5,31531.0
I Lost My Body,MOVIE,2019,Not Available,81,european,['FR'],0.0,tt9806192,7.5,31531.0
The Ripper,SHOW,2020,TV-MA,49,crime,['GB'],1.0,tt13492374,7.1,9228.0
The Ripper,SHOW,2020,TV-MA,49,documentation,['GB'],1.0,tt13492374,7.1,9228.0
Equinox,SHOW,2020,Not Available,46,scifi,['DK'],1.0,Not Available,6.6,2279.0
Teenage Bounty Hunters,SHOW,2020,TV-MA,49,action,['US'],1.0,tt10584608,7.6,10821.0
Teenage Bounty Hunters,SHOW,2020,TV-MA,49,drama,['US'],1.0,tt10584608,7.6,10821.0
Teenage Bounty Hunters,SHOW,2020,TV-MA,49,crime,['US'],1.0,tt10584608,7.6,10821.0
Teenage Bounty Hunters,SHOW,2020,TV-MA,49,comedy,['US'],1.0,tt10584608,7.6,10821.0
Klaus,MOVIE,2019,PG,97,comedy,['ES'],0.0,tt4729430,8.1,141480.0
Klaus,MOVIE,2019,PG,97,family,['ES'],0.0,tt4729430,8.1,141480.0
Klaus,MOVIE,2019,PG,97,animation,['ES'],0.0,tt4729430,8.1,141480.0
Klaus,MOVIE,2019,PG,97,european,['ES'],0.0,tt4729430,8.1,141480.0
GREAT PRETENDER,SHOW,2020,TV-MA,24,action,['JP'],1.0,tt11680468,7.9,4635.0
GREAT PRETENDER,SHOW,2020,TV-MA,24,comedy,['JP'],1.0,tt11680468,7.9,4635.0
GREAT PRETENDER,SHOW,2020,TV-MA,24,crime,['JP'],1.0,tt11680468,7.9,4635.0
GREAT PRETENDER,SHOW,2020,TV-MA,24,drama,['JP'],1.0,tt11680468,7.9,4635.0
GREAT PRETENDER,SHOW,2020,TV-MA,24,animation,['JP'],1.0,tt11680468,7.9,4635.0
Fatima,MOVIE,2020,PG-13,113,drama,"['PT', 'US']",0.0,tt2197936,6.6,3032.0
Fatima,MOVIE,2020,PG-13,113,war,"['PT', 'US']",0.0,tt2197936,6.6,3032.0
Sword of Trust,MOVIE,2019,R,88,comedy,['US'],0.0,tt8484012,6.3,3558.0
Sword of Trust,MOVIE,2019,R,88,drama,['US'],0.0,tt8484012,6.3,3558.0
Northern Rescue,SHOW,2019,TV-14,43,drama,['CA'],1.0,tt8462412,7.1,4105.0
Northern Rescue,SHOW,2019,TV-14,43,family,['CA'],1.0,tt8462412,7.1,4105.0
The Sleepover,MOVIE,2020,Not Available,103,action,['US'],0.0,tt10888708,5.6,10198.0
The Sleepover,MOVIE,2020,Not Available,103,family,['US'],0.0,tt10888708,5.6,10198.0
The Sleepover,MOVIE,2020,Not Available,103,comedy,['US'],0.0,tt10888708,5.6,10198.0
High Score,SHOW,2020,TV-14,42,documentation,['US'],1.0,tt12759400,7.4,7733.0
High Score,SHOW,2020,TV-14,42,history,['US'],1.0,tt12759400,7.4,7733.0
The Last Thing He Wanted,MOVIE,2020,R,116,drama,"['GB', 'US']",0.0,tt7456312,4.3,14716.0
The Last Thing He Wanted,MOVIE,2020,R,116,thriller,"['GB', 'US']",0.0,tt7456312,4.3,14716.0
The Last Thing He Wanted,MOVIE,2020,R,116,crime,"['GB', 'US']",0.0,tt7456312,4.3,14716.0
Kipo and the Age of Wonderbeasts,SHOW,2020,TV-Y7,24,animation,['US'],3.0,tt10482560,8.3,5293.0
Kipo and the Age of Wonderbeasts,SHOW,2020,TV-Y7,24,action,['US'],3.0,tt10482560,8.3,5293.0
Kipo and the Age of Wonderbeasts,SHOW,2020,TV-Y7,24,comedy,['US'],3.0,tt10482560,8.3,5293.0
Kipo and the Age of Wonderbeasts,SHOW,2020,TV-Y7,24,family,['US'],3.0,tt10482560,8.3,5293.0
Kipo and the Age of Wonderbeasts,SHOW,2020,TV-Y7,24,fantasy,['US'],3.0,tt10482560,8.3,5293.0
Kipo and the Age of Wonderbeasts,SHOW,2020,TV-Y7,24,scifi,['US'],3.0,tt10482560,8.3,5293.0
Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,MOVIE,2019,Not Available,142,music,['US'],0.0,tt9580038,7.6,6550.0
Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,MOVIE,2019,Not Available,142,documentation,['US'],0.0,tt9580038,7.6,6550.0
Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,MOVIE,2019,Not Available,142,history,['US'],0.0,tt9580038,7.6,6550.0
Lost Bullet,MOVIE,2020,Not Available,92,thriller,"['BE', 'FR']",0.0,tt10456740,6.3,9264.0
Lost Bullet,MOVIE,2020,Not Available,92,crime,"['BE', 'FR']",0.0,tt10456740,6.3,9264.0
Lost Bullet,MOVIE,2020,Not Available,92,action,"['BE', 'FR']",0.0,tt10456740,6.3,9264.0
Vita & Virginia,MOVIE,2019,Not Available,110,drama,"['IE', 'GB']",0.0,tt5859882,5.7,3767.0
Vita & Virginia,MOVIE,2019,Not Available,110,romance,"['IE', 'GB']",0.0,tt5859882,5.7,3767.0
Vita & Virginia,MOVIE,2019,Not Available,110,european,"['IE', 'GB']",0.0,tt5859882,5.7,3767.0
The Vanished,MOVIE,2020,R,115,thriller,['US'],0.0,tt9794630,5.7,10011.0
The Vanished,MOVIE,2020,R,115,crime,['US'],0.0,tt9794630,5.7,10011.0
The Vanished,MOVIE,2020,R,115,action,['US'],0.0,tt9794630,5.7,10011.0
Unabomber: In His Own Words,SHOW,2020,TV-MA,43,crime,['US'],1.0,tt11833494,7.2,3338.0
Unabomber: In His Own Words,SHOW,2020,TV-MA,43,documentation,['US'],1.0,tt11833494,7.2,3338.0
Garth Brooks: The Road I'm On,SHOW,2019,TV-PG,86,reality,['US'],1.0,tt10095402,7.4,285.0
Garth Brooks: The Road I'm On,SHOW,2019,TV-PG,86,documentation,['US'],1.0,tt10095402,7.4,285.0
Ares,SHOW,2020,TV-MA,29,thriller,['NL'],1.0,tt8404520,5.7,4298.0
Ares,SHOW,2020,TV-MA,29,drama,['NL'],1.0,tt8404520,5.7,4298.0
Ares,SHOW,2020,TV-MA,29,horror,['NL'],1.0,tt8404520,5.7,4298.0
The Reason I Jump,MOVIE,2020,Not Available,82,documentation,"['US', 'GB']",0.0,tt9098928,7.5,802.0
The Reason I Jump,MOVIE,2020,Not Available,82,drama,"['US', 'GB']",0.0,tt9098928,7.5,802.0
Children of the Sea,MOVIE,2019,Not Available,112,thriller,['JP'],0.0,tt9850064,6.5,2622.0
Children of the Sea,MOVIE,2019,Not Available,112,animation,['JP'],0.0,tt9850064,6.5,2622.0
Children of the Sea,MOVIE,2019,Not Available,112,fantasy,['JP'],0.0,tt9850064,6.5,2622.0
Children of the Sea,MOVIE,2019,Not Available,112,scifi,['JP'],0.0,tt9850064,6.5,2622.0
Children of the Sea,MOVIE,2019,Not Available,112,drama,['JP'],0.0,tt9850064,6.5,2622.0
Children of the Sea,MOVIE,2019,Not Available,112,family,['JP'],0.0,tt9850064,6.5,2622.0
The Confession Killer,SHOW,2019,TV-14,48,crime,['US'],1.0,tt11307176,7.4,8733.0
The Confession Killer,SHOW,2019,TV-14,48,documentation,['US'],1.0,tt11307176,7.4,8733.0
Horse Girl,MOVIE,2020,R,104,drama,['US'],0.0,Not Available,6.6,2279.0
The Game Changers,MOVIE,2019,Not Available,88,documentation,['US'],0.0,tt7455754,7.8,19708.0
Traitors,SHOW,2019,TV-MA,50,war,['GB'],1.0,tt7371896,6.6,3020.0
Traitors,SHOW,2019,TV-MA,50,thriller,['GB'],1.0,tt7371896,6.6,3020.0
Valeria,SHOW,2020,TV-MA,41,drama,['ES'],2.0,tt9731288,6.5,5510.0
Valeria,SHOW,2020,TV-MA,41,comedy,['ES'],2.0,tt9731288,6.5,5510.0
Valeria,SHOW,2020,TV-MA,41,romance,['ES'],2.0,tt9731288,6.5,5510.0
Tidying Up with Marie Kondo,SHOW,2019,TV-PG,34,reality,['US'],1.0,tt8115560,6.6,3529.0
Concrete Cowboy,MOVIE,2020,R,111,western,"['US', 'GB']",0.0,tt8846176,6.3,8517.0
Concrete Cowboy,MOVIE,2020,R,111,drama,"['US', 'GB']",0.0,tt8846176,6.3,8517.0
The Boss Baby: Get That Baby!,MOVIE,2020,Not Available,24,animation,['US'],0.0,Not Available,6.6,2279.0
Aunty Donna's Big Ol House of Fun,SHOW,2020,TV-MA,20,comedy,['AU'],1.0,tt13316746,8.0,6140.0
Tales of the City,SHOW,2019,TV-MA,56,drama,['US'],1.0,tt7087260,7.4,7715.0
Charlie Says,MOVIE,2019,R,104,crime,['US'],0.0,tt1759744,5.9,4256.0
Charlie Says,MOVIE,2019,R,104,drama,['US'],0.0,tt1759744,5.9,4256.0
Charlie Says,MOVIE,2019,R,104,documentation,['US'],0.0,tt1759744,5.9,4256.0
Mike Birbiglia: The New One,MOVIE,2019,Not Available,85,comedy,[],0.0,tt11163014,7.7,1815.0
Historical Roasts,SHOW,2019,TV-MA,29,comedy,['US'],1.0,tt9169602,5.3,1675.0
1BR,MOVIE,2019,Not Available,90,horror,['US'],0.0,tt7541106,5.8,11983.0
1BR,MOVIE,2019,Not Available,90,thriller,['US'],0.0,tt7541106,5.8,11983.0
1BR,MOVIE,2019,Not Available,90,drama,['US'],0.0,tt7541106,5.8,11983.0
Bill Burr: Paper Tiger,MOVIE,2019,Not Available,67,comedy,"['GB', 'US']",0.0,tt10847306,8.1,10649.0
La Révolution,SHOW,2020,TV-MA,46,drama,['FR'],1.0,tt13044528,6.6,5512.0
La Révolution,SHOW,2020,TV-MA,46,fantasy,['FR'],1.0,tt13044528,6.6,5512.0
La Révolution,SHOW,2020,TV-MA,46,thriller,['FR'],1.0,tt13044528,6.6,5512.0
La Révolution,SHOW,2020,TV-MA,46,action,['FR'],1.0,tt13044528,6.6,5512.0
The Silence of Others,MOVIE,2019,Not Available,95,documentation,"['FR', 'ES', 'US', 'CA']",0.0,tt8099236,8.0,2048.0
The Silence of Others,MOVIE,2019,Not Available,95,history,"['FR', 'ES', 'US', 'CA']",0.0,tt8099236,8.0,2048.0
The Silence of Others,MOVIE,2019,Not Available,95,european,"['FR', 'ES', 'US', 'CA']",0.0,tt8099236,8.0,2048.0
Nobody Sleeps in the Woods Tonight,MOVIE,2020,Not Available,102,thriller,['PL'],0.0,tt11240506,4.9,11304.0
Nobody Sleeps in the Woods Tonight,MOVIE,2020,Not Available,102,drama,['PL'],0.0,tt11240506,4.9,11304.0
Nobody Sleeps in the Woods Tonight,MOVIE,2020,Not Available,102,fantasy,['PL'],0.0,tt11240506,4.9,11304.0
Nobody Sleeps in the Woods Tonight,MOVIE,2020,Not Available,102,horror,['PL'],0.0,tt11240506,4.9,11304.0
Nobody Sleeps in the Woods Tonight,MOVIE,2020,Not Available,102,romance,['PL'],0.0,tt11240506,4.9,11304.0
Nobody Sleeps in the Woods Tonight,MOVIE,2020,Not Available,102,european,['PL'],0.0,tt11240506,4.9,11304.0
Challenger: The Final Flight,SHOW,2020,TV-14,45,documentation,['US'],1.0,tt12930534,7.8,6778.0
Challenger: The Final Flight,SHOW,2020,TV-14,45,history,['US'],1.0,tt12930534,7.8,6778.0
Calm with Horses,MOVIE,2020,Not Available,100,drama,"['IE', 'GB']",0.0,tt4460792,6.8,5396.0
Calm with Horses,MOVIE,2020,Not Available,100,crime,"['IE', 'GB']",0.0,tt4460792,6.8,5396.0
A Whisker Away,MOVIE,2020,Not Available,104,fantasy,['JP'],0.0,tt11958344,6.7,9353.0
A Whisker Away,MOVIE,2020,Not Available,104,drama,['JP'],0.0,tt11958344,6.7,9353.0
A Whisker Away,MOVIE,2020,Not Available,104,family,['JP'],0.0,tt11958344,6.7,9353.0
A Whisker Away,MOVIE,2020,Not Available,104,romance,['JP'],0.0,tt11958344,6.7,9353.0
A Whisker Away,MOVIE,2020,Not Available,104,animation,['JP'],0.0,tt11958344,6.7,9353.0
Lost Girls,MOVIE,2020,R,95,thriller,['US'],0.0,tt3111426,6.1,21040.0
Lost Girls,MOVIE,2020,R,95,crime,['US'],0.0,tt3111426,6.1,21040.0
Lost Girls,MOVIE,2020,R,95,drama,['US'],0.0,tt3111426,6.1,21040.0
We Can Be Heroes,MOVIE,2020,PG,97,fantasy,['US'],0.0,tt10600398,4.7,14401.0
We Can Be Heroes,MOVIE,2020,PG,97,comedy,['US'],0.0,tt10600398,4.7,14401.0
We Can Be Heroes,MOVIE,2020,PG,97,family,['US'],0.0,tt10600398,4.7,14401.0
We Can Be Heroes,MOVIE,2020,PG,97,action,['US'],0.0,tt10600398,4.7,14401.0
We Can Be Heroes,MOVIE,2020,PG,97,drama,['US'],0.0,tt10600398,4.7,14401.0
Grand Army,SHOW,2020,TV-MA,52,drama,['US'],1.0,tt10473150,7.5,6279.0
Tell Me Who I Am,MOVIE,2019,Not Available,85,thriller,['GB'],0.0,tt10915286,7.6,14215.0
Tell Me Who I Am,MOVIE,2019,Not Available,85,drama,['GB'],0.0,tt10915286,7.6,14215.0
Tell Me Who I Am,MOVIE,2019,Not Available,85,documentation,['GB'],0.0,tt10915286,7.6,14215.0
Violet Evergarden: The Movie,MOVIE,2020,PG,140,fantasy,['JP'],0.0,tt8652818,8.3,5631.0
Violet Evergarden: The Movie,MOVIE,2020,PG,140,romance,['JP'],0.0,tt8652818,8.3,5631.0
Violet Evergarden: The Movie,MOVIE,2020,PG,140,animation,['JP'],0.0,tt8652818,8.3,5631.0
Violet Evergarden: The Movie,MOVIE,2020,PG,140,drama,['JP'],0.0,tt8652818,8.3,5631.0
The I-Land,SHOW,2019,TV-MA,40,drama,['US'],1.0,tt9070436,4.6,16918.0
The I-Land,SHOW,2019,TV-MA,40,scifi,['US'],1.0,tt9070436,4.6,16918.0
The I-Land,SHOW,2019,TV-MA,40,reality,['US'],1.0,tt9070436,4.6,16918.0
Killer Inside: The Mind of Aaron Hernandez,SHOW,2020,TV-MA,67,crime,['US'],1.0,tt11475228,7.4,16649.0
Killer Inside: The Mind of Aaron Hernandez,SHOW,2020,TV-MA,67,documentation,['US'],1.0,tt11475228,7.4,16649.0
Killer Inside: The Mind of Aaron Hernandez,SHOW,2020,TV-MA,67,sport,['US'],1.0,tt11475228,7.4,16649.0
Skylines,SHOW,2019,TV-MA,60,drama,['DE'],1.0,tt9184970,7.5,2627.0
Skylines,SHOW,2019,TV-MA,60,music,['DE'],1.0,tt9184970,7.5,2627.0
Skylines,SHOW,2019,TV-MA,60,crime,['DE'],1.0,tt9184970,7.5,2627.0
Skylines,SHOW,2019,TV-MA,60,documentation,['DE'],1.0,tt9184970,7.5,2627.0
Skylines,SHOW,2019,TV-MA,60,reality,['DE'],1.0,tt9184970,7.5,2627.0
Paddleton,MOVIE,2019,R,89,drama,['US'],0.0,tt8041276,7.1,13419.0
Paddleton,MOVIE,2019,R,89,comedy,['US'],0.0,tt8041276,7.1,13419.0
Inside Bill's Brain: Decoding Bill Gates,SHOW,2019,TV-14,50,documentation,['US'],1.0,tt10837476,7.9,10776.0
What Lies Below,MOVIE,2020,Not Available,87,horror,['US'],0.0,tt9264728,4.3,8125.0
What Lies Below,MOVIE,2020,Not Available,87,thriller,['US'],0.0,tt9264728,4.3,8125.0
What Lies Below,MOVIE,2020,Not Available,87,scifi,['US'],0.0,tt9264728,4.3,8125.0
Vampires vs. the Bronx,MOVIE,2020,PG-13,86,comedy,['US'],0.0,tt8976576,5.7,9627.0
Vampires vs. the Bronx,MOVIE,2020,PG-13,86,horror,['US'],0.0,tt8976576,5.7,9627.0
Song Exploder,SHOW,2020,TV-MA,27,documentation,['US'],2.0,tt13110256,7.4,758.0
Song Exploder,SHOW,2020,TV-MA,27,music,['US'],2.0,tt13110256,7.4,758.0
Chambers,SHOW,2019,TV-MA,44,drama,['US'],1.0,tt7949204,6.4,8380.0
Chambers,SHOW,2019,TV-MA,44,thriller,['US'],1.0,tt7949204,6.4,8380.0
Chambers,SHOW,2019,TV-MA,44,fantasy,['US'],1.0,tt7949204,6.4,8380.0
Chambers,SHOW,2019,TV-MA,44,horror,['US'],1.0,tt7949204,6.4,8380.0
"The Mind, Explained",SHOW,2019,TV-14,21,documentation,['US'],2.0,tt10810430,8.0,5230.0
Transformers: War for Cybertron: Earthrise,SHOW,2020,TV-Y7,24,action,['US'],1.0,Not Available,6.6,2279.0
Transformers: War for Cybertron: Earthrise,SHOW,2020,TV-Y7,24,scifi,['US'],1.0,Not Available,6.6,2279.0
The Chef Show,SHOW,2019,TV-MA,26,documentation,['US'],2.0,tt10359446,8.2,5025.0
